,Temperature,depth,height,Anemometer;wind_speed;Avg (m/s),Wind Vane TMR;wind_direction;Avg (°),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;temperature;Avg (°C),Barometer;air_pressure;Avg (hPa),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),north,south,west,east,second,minute,hour,day,month,year
13215,23.06,4.5,2.0,3.26,151.3366,89.4701,25.6887,1010.727,125.0663,0,0,0,1,00,31,07,28,08,2022
13216,23.12,4.5,2.0,3.26,151.3366,89.4701,25.6887,1010.727,125.0663,0,0,0,1,00,34,07,28,08,2022
13217,23.18,4.5,2.0,3.2222,144.5563,90.6855,25.4747,1010.8129,413.0932,0,0,0,1,00,37,07,28,08,2022
13218,23.18,4.5,2.0,3.2222,144.5563,90.6855,25.4747,1010.8129,413.0932,0,0,0,1,00,41,07,28,08,2022
13219,23.18,4.5,2.0,3.2222,144.5563,90.6855,25.4747,1010.8129,413.0932,0,0,0,1,00,44,07,28,08,2022
13220,23.18,4.5,2.0,3.2982,156.7669,89.2547,25.9337,1010.933,271.9626,0,0,0,1,00,47,07,28,08,2022
13221,23.18,4.5,2.0,3.2982,156.7669,89.2547,25.9337,1010.933,271.9626,0,0,0,1,00,50,07,28,08,2022
13222,23.25,4.5,2.0,3.2982,156.7669,89.2547,25.9337,1010.933,271.9626,0,0,0,1,00,54,07,28,08,2022
13223,23.25,4.5,2.0,3.6732,145.3232,87.7799,26.1332,1011.0503,460.3553,0,0,0,1,00,57,07,28,08,2022
13224,23.25,4.5,2.0,3.6732,145.3232,87.7799,26.1332,1011.0503,460.3553,0,0,0,1,00,00,08,28,08,2022
13225,23.25,4.5,2.0,3.6732,145.3232,87.7799,26.1332,1011.0503,460.3553,0,0,0,1,00,03,08,28,08,2022
13226,23.31,4.5,2.0,3.7265,156.0702,85.4274,26.2553,1011.2047,283.6051,0,0,0,1,00,07,08,28,08,2022
13227,23.31,4.5,2.0,3.7265,156.0702,85.4274,26.2553,1011.2047,283.6051,0,0,0,1,00,10,08,28,08,2022
13228,23.31,4.5,2.0,3.7265,156.0702,85.4274,26.2553,1011.2047,283.6051,0,0,0,1,00,13,08,28,08,2022
13229,23.31,4.5,2.0,4.1937,156.387,83.1848,26.205,1011.3407,562.5919,0,0,0,1,00,16,08,28,08,2022
13230,23.31,4.5,2.0,4.1937,156.387,83.1848,26.205,1011.3407,562.5919,0,0,0,1,00,20,08,28,08,2022
13231,23.31,4.5,2.0,4.1188,147.0728,80.593,26.5086,1011.4556,639.302,0,0,0,1,00,26,08,28,08,2022
13232,23.31,4.5,2.0,4.1188,147.0728,80.593,26.5086,1011.4556,639.302,0,0,0,1,00,29,08,28,08,2022
13233,23.31,4.5,2.0,4.1188,147.0728,80.593,26.5086,1011.4556,639.302,0,0,0,1,00,33,08,28,08,2022
13234,23.31,4.5,2.0,4.456,145.3256,78.3194,26.5387,1011.5468,576.3077,0,0,0,1,00,36,08,28,08,2022
13235,23.31,4.5,2.0,4.456,145.3256,78.3194,26.5387,1011.5468,576.3077,0,0,0,1,00,39,08,28,08,2022
13236,23.37,4.5,2.0,4.456,145.3256,78.3194,26.5387,1011.5468,576.3077,0,0,0,1,00,42,08,28,08,2022
13237,23.37,4.5,2.0,3.8193,141.1782,77.1221,26.6694,1011.6157,535.7663,0,0,0,1,00,46,08,28,08,2022
13238,23.37,4.5,2.0,3.8193,141.1782,77.1221,26.6694,1011.6157,535.7663,0,0,0,1,00,49,08,28,08,2022
13239,23.37,4.5,2.0,3.8193,141.1782,77.1221,26.6694,1011.6157,535.7663,0,0,0,1,00,52,08,28,08,2022
13240,23.43,4.5,2.0,4.207,148.4716,75.134,26.7086,1011.7605,262.7218,0,0,0,1,00,55,08,28,08,2022
13241,23.43,4.5,2.0,4.207,148.4716,75.134,26.7086,1011.7605,262.7218,0,0,0,1,00,59,08,28,08,2022
13242,23.5,4.5,2.0,4.207,148.4716,75.134,26.7086,1011.7605,262.7218,0,0,0,1,00,02,09,28,08,2022
13243,23.5,4.5,2.0,4.2636,149.7851,74.7192,26.6713,1011.8075,703.9149,0,0,0,1,00,05,09,28,08,2022
13244,23.43,4.5,2.0,4.2636,149.7851,74.7192,26.6713,1011.8075,703.9149,0,0,0,1,00,08,09,28,08,2022
13245,23.5,4.5,2.0,4.2636,149.7851,74.7192,26.6713,1011.8075,703.9149,0,0,0,1,00,12,09,28,08,2022
13246,23.5,4.5,2.0,3.6275,140.2993,73.5277,27.2137,1011.7499,358.8932,0,0,0,1,00,15,09,28,08,2022
13247,23.5,4.5,2.0,3.6275,140.2993,73.5277,27.2137,1011.7499,358.8932,0,0,0,1,00,18,09,28,08,2022
